"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4365561864","linkedin","https://www.linkedin.com/jobs/view/4365561864","","Senior Backend Engineer Video/Realtime (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-4355318542","linkedin","https://www.linkedin.com/jobs/view/4355318542","","Entwickler Elektrotechnik Heating m/w/d","ait-deutschland GmbH","Kasendorf, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/aitdeutschland","","","","","","","","","","","",""
"li-4343018193","linkedin","https://www.linkedin.com/jobs/view/4343018193","","(Junior) Full-Stack-Entwickler C# (m/w/d)","Netto Marken-Discount","Maxhütte-Haidhof, Bavaria, Germany","2025-12-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/netto-marken-discount","","","","","","","","","","","",""
"li-4366979762","linkedin","https://www.linkedin.com/jobs/view/4366979762","","Entwickler - Elektroniktests (m/w/d)","mamgo | Talente 🔗 Jobs","Fürth, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mamgo-io","","","","","","","","","","","",""
"li-4193255461","linkedin","https://www.linkedin.com/jobs/view/4193255461","","Senior Consultant SAP HCM (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4366362345","linkedin","https://www.linkedin.com/jobs/view/4366362345","","SAP Consultant EWM (m/w/d)","Computer Futures","Weiden, Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computerfutures","","","","","","","","","","","",""
"li-4355926181","linkedin","https://www.linkedin.com/jobs/view/4355926181","","SAP KONSULTANT:IN | FINANCE | BAYERN","Optimus Search","Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/optimus-search","","","","","","","","","","","",""
"li-4193257697","linkedin","https://www.linkedin.com/jobs/view/4193257697","","Senior Consultant SAP EDM (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4366116420","linkedin","https://www.linkedin.com/jobs/view/4366116420","","Lead Consultant SAP SuccessFactors Employee Central (m/w/d)","Computer Futures","Bamberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computerfutures","","","","","","","","","","","",""
"li-4193255634","linkedin","https://www.linkedin.com/jobs/view/4193255634","","Senior Consultant SAP IBP (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4330196750","linkedin","https://www.linkedin.com/jobs/view/4330196750","","Berufseinsteiger / Quereinsteiger SAP Steuerberatung / Tax (w/m/d)","EY","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/ernstandyoung","","","","","","","","","","","",""
"li-4320958926","linkedin","https://www.linkedin.com/jobs/view/4320958926","","Consultant SAP Finanzen & Controlling (m/w/d)","Constantia Flexibles","Pirk, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://at.linkedin.com/company/constantia-flexibles","","","","","","","","","","","",""
"li-4263707232","linkedin","https://www.linkedin.com/jobs/view/4263707232","","Technischer Projektleiter / Solution Architect (m/w/d) ABAP / SAP EWM","Dematic","Nuremberg, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/dematic","","","","","","","","","","","",""
"li-4353893872","linkedin","https://www.linkedin.com/jobs/view/4353893872","","Senior Consultant (all genders) SAP SuccessFactors Employee Central (EC)","valantic","Fürth, Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/valantic","","","","","","","","","","","",""
"li-4359212982","linkedin","https://www.linkedin.com/jobs/view/4359212982","","SAP ABAP Entwickler (m/w/d)","N-ERGIE Aktiengesellschaft","Nuremberg, Bavaria, Germany","2026-01-16","","","","","","",False,"","","","","","","https://de.linkedin.com/company/n-ergie","","","","","","","","","","","",""
"li-4316949386","linkedin","https://www.linkedin.com/jobs/view/4316949386","","Senior Consultant SAP Public Cloud Output Management (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4345995043","linkedin","https://www.linkedin.com/jobs/view/4345995043","","SAP Spezialist (m/w/d)* Controlling","Krones","Regensburg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/krones","","","","","","","","","","","",""
"li-4345411126","linkedin","https://www.linkedin.com/jobs/view/4345411126","","SAP Entwickler | ABAP, IDoc, XML | Inhouse, bis 60% Home Office (mwd)","Vesterling AG","Schwandorf in Bayern, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4345201490","linkedin","https://www.linkedin.com/jobs/view/4345201490","","(Senior) Consultant SAP Enterprise Planning and Analytics (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4334684959","linkedin","https://www.linkedin.com/jobs/view/4334684959","","Consultant SAP S/4HANA Cloud Public Edition (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4344598023","linkedin","https://www.linkedin.com/jobs/view/4344598023","","SAP Data Architect (f/m/d)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4180299546","linkedin","https://www.linkedin.com/jobs/view/4180299546","","SAP EWM Consultant / Project Manager (m/w/d)","Dematic","Nuremberg, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/dematic","","","","","","","","","","","",""
"li-4331575092","linkedin","https://www.linkedin.com/jobs/view/4331575092","","Subject Matter Expert (w/m/d) SAP/ Finance","Siemens","Erlangen, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens","","","","","","","","","","","",""
"li-4359342451","linkedin","https://www.linkedin.com/jobs/view/4359342451","","Senior SAP ABAP Entwickler (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-4193257583","linkedin","https://www.linkedin.com/jobs/view/4193257583","","Senior Cloud Integration Architect SAP BTP (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4351619139","linkedin","https://www.linkedin.com/jobs/view/4351619139","","SAP HCM Consultant (m/w/d)","HR-Com GmbH","Nuremberg, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/hr-com-gmbh","","","","","","","","","","","",""
"li-4351922240","linkedin","https://www.linkedin.com/jobs/view/4351922240","","Entry Level: Consultant (m/w/d) SAP S4/HANA Warehouse Management","CONSILIO GmbH","Bavaria, Germany","2026-01-07","","","","","","",False,"","","","","","","https://de.linkedin.com/company/consiliogmbh","","","","","","","","","","","",""
"li-4340049668","linkedin","https://www.linkedin.com/jobs/view/4340049668","","(Senior) Managing Consultant (m/w/d) SAP S/4HANA Integrated Business Planning","CONSILIO GmbH","Bavaria, Germany","2026-01-07","","","","","","",False,"","","","","","","https://de.linkedin.com/company/consiliogmbh","","","","","","","","","","","",""
"li-4340322954","linkedin","https://www.linkedin.com/jobs/view/4340322954","","Modulbetreuer (m/w/d) SAP PP / Logistik","Firmengruppe Max Bögl","Sengenthal, Bavaria, Germany","2025-12-01","","","","","","",False,"","","","","","","https://de.linkedin.com/company/firmengruppe-max-b%C3%B6gl","","","","","","","","","","","",""
"li-4337645560","linkedin","https://www.linkedin.com/jobs/view/4337645560","","Karriere in der SAP-Logistikwelt (m/w/d)","Körber","Schwandorf, Bavaria, Germany","2025-11-21","","","","","","",False,"","","","","","","https://de.linkedin.com/company/k%C3%B6rber","","","","","","","","","","","",""
"li-4319035263","linkedin","https://www.linkedin.com/jobs/view/4319035263","","Consultant SAP HCM (m/w/d)","Constantia Flexibles","Pirk, Bavaria, Germany","2025-10-23","","","","","","",False,"","","","","","","https://at.linkedin.com/company/constantia-flexibles","","","","","","","","","","","",""
"li-4344230084","linkedin","https://www.linkedin.com/jobs/view/4344230084","","Senior Consultant SAP CO (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4193256495","linkedin","https://www.linkedin.com/jobs/view/4193256495","","Senior Consultant SAP Technologie (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4344230078","linkedin","https://www.linkedin.com/jobs/view/4344230078","","SAP HCM Berater (f/m/d)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4344170474","linkedin","https://www.linkedin.com/jobs/view/4344170474","","(Senior) Consultant SAP SD (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4344160479","linkedin","https://www.linkedin.com/jobs/view/4344160479","","(Senior) Consultant SAP EWM (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4242644795","linkedin","https://www.linkedin.com/jobs/view/4242644795","","Senior Consultant SAP MDM Fokus Geschäftspartner (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4193259118","linkedin","https://www.linkedin.com/jobs/view/4193259118","","Senior Consultant SAP Customer Service (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4355219434","linkedin","https://www.linkedin.com/jobs/view/4355219434","","Windows Server Engineer (gn)","Grafton Recruitment","Schwaig, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://it.linkedin.com/company/grafton-recruitment","","","","","","","","","","","",""
"li-4358616141","linkedin","https://www.linkedin.com/jobs/view/4358616141","","IT Security Engineer (m/w/d)","ATU","Weiden, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/a.t.u-auto-teile-unger-handels-gmbh-&-co.-kg","","","","","","","","","","","",""
"li-4329474820","linkedin","https://www.linkedin.com/jobs/view/4329474820","","IT-Security Engineer (m/f/d)","Bertrandt Group","Erlangen, Bavaria, Germany","2026-01-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bertrandt-ag","","","","","","","","","","","",""
"li-4329712673","linkedin","https://www.linkedin.com/jobs/view/4329712673","","Staff Security Operations Engineer","Canonical","Nuremberg, Bavaria, Germany","2025-12-30","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4346560858","linkedin","https://www.linkedin.com/jobs/view/4346560858","","Linux Cryptography and Security Engineer","Canonical","Nuremberg, Bavaria, Germany","2025-12-28","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4349793936","linkedin","https://www.linkedin.com/jobs/view/4349793936","","IT Security Engineer / Koordinator für operative IT-Sicherheit (m/w/d)","UNIVERSA Versicherungen","Nuremberg, Bavaria, Germany","2025-12-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/universa-versicherungen","","","","","","","","","","","",""
"li-4325136886","linkedin","https://www.linkedin.com/jobs/view/4325136886","","IT Support Security Engineer - Managed Services (w/m/d)","Bechtle","Nuremberg, Bavaria, Germany","2025-12-01","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bechtle","","","","","","","","","","","",""
"li-4319525969","linkedin","https://www.linkedin.com/jobs/view/4319525969","","IT Security Engineer (m/w/d)","Diehl Defence","Röthenbach an der Pegnitz, Bavaria, Germany","2025-10-30","","","","","","",False,"","","","","","","https://de.linkedin.com/company/diehl-defence","","","","","","","","","","","",""
